"Country Name","Country Code","Indicator Name","Indicator Code","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Libya","LBY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",18.85000038,18.95999908,19.13999939,19.19000053,19.19000053,19.19000053,19.17000008,19.17000008,19.23999977,19.19000053,19.15999985,19.22999954,19.22999954,19.13999939,19.02000046,18.79999924,18.60000038,18.51000023,18.95000076,19.03000069,19.02000046,19.03000069,19.04999924,18.94000053,18.87000084,18.77000046,18.61000061,18.45999908,18.34000015,19.38999939
"St. Lucia","LCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",16.54999924,16.63999939,16.79999924,17,15.82999992,16.32999992,20.46999931,21.60000038,18.09000015,16.48999977,18.34000015,20.38999939,22.18000031,20.96999931,18.70000076,16,14,12.72000027,15.36999989,17.11000061,18.86000061,19.05999947,22.20999908,21.40999985,20.67000008,19.90999985,19.10000038,19.29000092,15.59000015,17.12999916
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.173368762,6.107921398,6.144209855,6.655403239,7.790633145,8.070391024,7.94490466,8.331467487,9.19640324,9.161400854,8.74380303,9.083828326,8.921246427,8.383785053,7.921447887,7.256014528,6.863157226,6.49077367,7.485788028,6.94636837,6.474950877,6.392244379,6.341965015,6.167788808,6.691088691,7.805509822,8.083556709,7.956362661,7.986166683,10.27962155
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.805919806,3.866622535,3.960395577,3.974955269,3.987367412,3.996591637,4.016472978,4.053574929,4.161281502,4.193048311,4.245348207,4.375683352,4.490290962,4.460680519,4.42688276,4.257743997,4.237994376,4.213287502,4.460170166,4.511491411,4.498997072,4.514991676,4.528036288,4.481645439,4.507287508,4.524038278,4.50129219,4.39615145,4.335072935,5.007637566
"Low income","LIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.391305936,4.464800894,4.626983736,4.710746062,4.775007793,4.864241991,4.911316317,5.007849183,5.108042661,5.168236547,5.229393775,5.279612828,5.291001949,5.178257943,5.075304215,5.040215515,5.04281438,5.080569462,5.110791364,5.247656456,5.204255046,5.210538844,5.107165757,5.074908304,5.090216993,5.036329317,4.947643067,4.859991294,4.807571158,5.304084973
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",14.65999985,14.22000027,13.81999969,13.02999973,12.27000046,11.35000038,10.60000038,9.170000076,8.880000114,7.739999771,7.900000095,8.760000229,8.220000267,8.380000114,7.670000076,6.5,5.96999979,5.21999979,5.849999905,4.78000021,4.119999886,3.880000114,4.239999771,4.190000057,4.519999981,4.239999771,4.050000191,4.320000172,4.269999981,4.840000153
"Lower middle income","LMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.860852505,4.941553784,5.131086991,5.186044961,5.351641572,5.370600493,5.396501105,5.459920163,5.530124887,5.510189036,5.458889984,5.427168208,5.396064585,5.224320883,5.116300031,4.870826512,4.695127762,4.620917244,4.898117382,4.83292166,4.904336042,4.967198789,5.065658874,5.032398395,5.118887905,5.203141194,5.231892192,5.06936529,5.049382656,6.271155
"Low & middle income","LMY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.271998568,4.308920084,4.553402765,4.887292611,5.168326513,5.262083971,5.353787691,5.562873246,5.752376403,5.629395788,5.717864236,5.893850804,5.979249695,5.804590325,5.728790406,5.475921688,5.301870709,5.262425952,5.565072612,5.399510846,5.310469274,5.298892403,5.305010302,5.269088805,5.410681749,5.55652836,5.543356701,5.438387245,5.502099032,6.399017843
"Lesotho","LSO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",37.43999863,37.61000061,37.88000107,37.97000122,37.95999908,37.95999908,37.93999863,37.02999878,36.22999954,35.27000046,34.34999847,33.58000183,32.72000122,31.77000046,30.78000069,29.69000053,28.64999962,27.76000023,27.5,26.80999947,26.04000092,25.29999924,24.57999992,24.46999931,24.39999962,24.29999924,24.12999916,23.97999954,23.86000061,24.64999962
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.660429983,3.630226609,3.884134952,4.262084675,4.408141551,4.576763653,4.819102907,5.085910171,5.370120494,5.210171572,5.359339922,5.536390835,5.807677693,5.623968454,5.542662865,5.277940878,5.000631738,5.071398066,5.472496556,5.174448601,5.035186042,5.040166997,5.001847639,4.917523375,5.068655951,5.240559649,5.223247071,5.034991658,5.219141897,5.93474268
"Lithuania","LTU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.100000024,1.200000048,13.80000019,13.80000019,17.54000092,16.39999962,14.13000011,13.71000004,13.39000034,15.93000031,16.84000015,13.01000023,12.88000011,10.68000031,8.329999924,5.78000021,4.25,5.829999924,13.78999996,17.80999947,15.39000034,13.36999989,11.77000046,10.69999981,9.119999886,7.860000134,7.070000172,6.150000095,6.260000229,8.430000305
"Luxembourg","LUX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.480000019,2.029999971,2.329999924,3.480000019,2.920000076,3.289999962,2.529999971,2.75999999,2.390000105,2.349999905,1.809999943,2.619999886,3.680000067,5.110000134,4.489999771,4.730000019,4.070000172,5.059999943,5.119999886,4.360000134,4.900000095,5.139999866,5.849999905,5.849999905,6.670000076,6.289999962,5.519999981,5.590000153,5.599999905,6.960000038
"Latvia","LVA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",2.700000048,6.599999905,16.70000076,18.70000076,19,20.70000076,14.89999962,14.46000004,13.78999996,14.21000004,13.81999969,13.82999992,12.06000042,11.71000004,10.02999973,7.03000021,6.050000191,7.739999771,17.52000046,19.47999954,16.20999908,15.05000019,11.86999989,10.85000038,9.869999886,9.640000343,8.720000267,7.409999847,6.309999943,8.18999958
""Macao SAR"," China,MAC,Unemployment"," total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.00999999",,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"St. Martin (French part)","MAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Morocco","MAR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",13.56999969,13.67000008,13.84000015,13.89999962,13.89000034,13.89000034,13.88000011,13.88000011,13.93999958,13.57999992,12.46000004,11.59000015,11.92000008,10.82999992,11.01000023,9.670000076,9.56000042,9.569999695,8.960000038,9.090000153,8.909999847,8.989999771,9.229999542,9.699999809,9.460000038,9.300000191,9.18999958,9.079999924,9.010000229,10.14999962
"Monaco","MCO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Moldova","MDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.899999976,3.700000048,3.700000048,5.800000191,5.300000191,7.900000095,7.900000095,10,11.14000034,8.460000038,7.289999962,6.800000191,7.949999809,8.170000076,7.289999962,7.380000114,5.070000172,3.980000019,6.400000095,7.449999809,6.679999828,5.579999924,5.099999905,3.859999895,3.690000057,4.190000057,4.099999905,4.110000134,5.099999905,4.710000038
"Madagascar","MDG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.559999943,5.630000114,5.760000229,5.800000191,5.800000191,5.800000191,5.789999962,5.789999962,5.829999924,5.800000191,5.349999905,5.199999809,5.010000229,3.720000029,2.619999886,2.839999914,3.059999943,3.339999914,3.880000114,4.28000021,2.019999981,0.600000024,0.939999998,1.330000043,1.789999962,1.75999999,1.730000019,1.690000057,1.669999957,1.919999957
"Maldives","MDV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.75999999,0.769999981,0.790000021,0.790000021,0.790000021,0.980000019,1.200000048,1.429999948,1.700000048,1.970000029,2.660000086,3.480000019,4.389999866,5.360000134,6.380000114,7.389999866,8.470000267,9.710000038,11.69999981,10.27999973,8.859999657,7.570000172,6.369999886,5.210000038,5.670000076,6.119999886,6,5.900000095,5.820000172,7.179999828
"Middle East & North Africa","MEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",11.14918848,11.51629875,12.06363096,12.00106033,12.14721973,11.30363885,11.01540871,11.21220971,11.45517249,11.96440067,11.99043615,12.16596668,11.8794629,10.73324663,10.94915615,10.07469492,9.559222403,9.197684371,9.354668812,9.498381249,10.00145904,10.19033544,9.834273655,9.951790752,10.05505475,10.11346687,10.23879104,9.813115176,9.5968268,10.63512403
"Mexico","MEX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.150000095,3.24000001,3.369999886,4.440000057,7.099999905,5.46999979,4.239999771,3.730000019,2.599999905,2.650000095,2.630000114,3,3.460000038,3.940000057,3.559999943,3.569999933,3.630000114,3.869999886,5.360000134,5.300000191,5.170000076,4.889999866,4.909999847,4.809999943,4.309999943,3.859999895,3.420000076,3.279999971,3.480000019,4.710000038
"Marshall Islands","MHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Middle income","MIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",4.263768528,4.298082551,4.548237149,4.899776653,5.196475284,5.290767993,5.385968176,5.603658541,5.800161476,5.663950423,5.754953718,5.941060832,6.032784819,5.853850422,5.780852441,5.511111245,5.323059161,5.277538208,5.603376901,5.412542321,5.319723558,5.306705263,5.322808862,5.286858277,5.440553139,5.605995518,5.601080148,5.495563522,5.572088405,6.512856402
"North Macedonia","MKD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",35.52999878,35.68000031,35.95000076,36.02999878,36.02000046,36.02000046,36,34.5,32.40000153,32.20000076,30.52000046,31.94000053,36.68999863,37.15999985,37.25,36.02999878,34.93000031,33.75999832,32.18000031,32.02000046,31.37999916,31.02000046,29,28.03000069,26.06999969,23.71999931,22.37999916,20.73999977,17.26000023,18.39999962
"Mali","MLI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.210000038,3.24000001,3.289999962,3.309999943,3.299999952,3.299999952,3.299999952,3.920000076,4.619999886,5.329999924,6.099999905,6.96999979,7.860000134,8.75,9.760000229,10.72000027,11.71000004,10.22999954,9.279999733,8.069999695,6.900000095,6.619999886,6.349999905,6.380000114,7.730000019,7.599999905,7.409999847,7.309999943,7.239999771,7.5
"Malta","MLT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.889999866,5.869999886,5.829999924,5.880000114,5.949999809,6.03000021,6.110000134,6.190000057,6.239999771,6.320000172,7.110000134,6.900000095,7.489999771,7.320000172,6.920000076,6.800000191,6.46999979,5.980000019,6.889999866,6.849999905,6.380000114,6.199999809,6.110000134,5.730000019,5.380000114,4.690000057,4,3.660000086,3.400000095,4.090000153
"Myanmar","MMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.75999999,0.779999971,0.810000002,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.829999983,0.819999993,0.819999993,0.829999983,0.829999983,0.819999993,0.790000021,0.75,0.720000029,0.709999979,0.779999971,0.790000021,0.790000021,0.790000021,0.800000012,0.779999971,0.769999981,1.139999986,1.559999943,0.870000005,0.5,1.789999962
"Middle East & North Africa (excluding high income)","MNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",11.88076299,12.146357,12.87509126,12.93361444,13.3038295,12.3530875,11.99664768,12.22194106,12.51322639,13.11009585,13.12230751,13.25416346,12.88990828,11.56217448,11.89653331,10.93293954,10.48045885,10.25262334,10.44696947,10.72604611,11.43487907,11.76344049,11.37023531,11.55658516,11.78048869,11.8756307,12.01227332,11.49545889,11.21442673,11.90436277
"Montenegro","MNE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",30.04000092,30.20999908,30.48999977,30.57999992,30.56999969,30.56999969,30.54999924,30.54999924,30.64999962,30.57999992,30.53000069,30.63999939,30.62999916,30.5,30.30999947,24.51000023,19.39999962,17.14999962,19.09000015,19.64999962,19.67000008,19.96999931,19.5,18,17.54000092,17.71999931,16.06999969,15.18000031,15.11999989,15.85999966
"Mongolia","MNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.989999771,6.050000191,6.150000095,6.179999828,6.179999828,6.179999828,6.170000076,6.170000076,6.210000038,6.179999828,6.159999847,6.199999809,6.800000191,6.960000038,7.090000153,7.139999866,7.199999809,5.570000172,5.860000134,6.550000191,4.769999981,3.910000086,4.230000019,4.800000191,4.860000134,7.239999771,6.360000134,5.380000114,5.309999943,4.329999924
"Northern Mariana Islands","MNP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Mozambique","MOZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",2.589999914,2.630000114,2.690000057,2.710000038,2.710000038,2.710000038,2.700000048,2.75,2.819999933,2.849999905,2.880000114,2.950000048,3,3.00999999,3.00999999,2.970000029,2.940000057,2.950000048,3.170000076,3.25,3.299999952,3.349999905,3.410000086,3.410000086,3.430000067,3.380000114,3.309999943,3.24000001,3.190000057,3.390000105
"Mauritania","MRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",9.739999771,9.81000042,9.93999958,9.979999542,9.970000267,9.979999542,9.960000038,9.960000038,10.01000023,9.979999542,9.960000038,10,10,9.93999958,9.859999657,9.699999809,9.569999695,9.510000229,9.81000042,9.859999657,9.859999657,9.869999886,10.03999996,10.11999989,10.22000027,10.31000042,10.34000015,10.22000027,10.13000011,10.65999985
"Mauritius","MUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",9.340000153,9.420000076,9.550000191,9.600000381,9.590000153,9.520000458,9.43999958,9.359999657,9.340000153,9.239999771,9.140000343,8.210000038,8.300000191,8.340000153,9.520000458,9.039999962,8.479999542,7.170000076,7.260000229,7.650000095,7.449999809,7.46999979,7.320000172,7.46999979,7.409999847,6.809999943,6.75,6.429999828,6.360000134,7.110000134
"Malawi","MWI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.840000153,5.900000095,6,6.03000021,6.03000021,6.03000021,6.019999981,6.019999981,6.059999943,6.03000021,6.010000229,6.050000191,6.050000191,6,5.929999828,5.809999943,5.699999809,5.650000095,5.889999866,5.940000057,5.929999828,5.940000057,5.949999809,5.889999866,5.849999905,5.789999962,5.699999809,5.619999886,5.559999943,5.989999771
"Malaysia","MYS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.660000086,3.710000038,4.110000134,3.630000114,3.150000095,2.519999981,2.450000048,3.200000048,3.430000067,3,3.529999971,3.480000019,3.609999895,3.539999962,3.529999971,3.319999933,3.230000019,3.339999914,3.690000057,3.25,3.049999952,3.039999962,3.109999895,2.880000114,3.099999905,3.440000057,3.410000086,3.299999952,3.309999943,4.550000191
"North America","NAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",7.161714443,7.873996452,7.350895696,6.546922503,6.030329299,5.861229779,5.403670233,4.882357588,4.553109685,4.272213101,4.979645689,5.973513286,6.154587102,5.703679506,5.255129498,4.797206562,4.769584408,5.818084903,9.153156151,9.461068194,8.794076298,7.985595717,7.346124911,6.250819113,5.457922378,5.102198096,4.576505505,4.111356763,3.889545708,8.438437274
"Namibia","NAM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",19.13999939,19.21999931,19.37000084,19.39999962,21.02000046,22.70999908,24.45000076,23.02000046,21.70000076,20.29999924,20.71999931,21.25,21.70999908,22.09000015,21.97999954,21.76000023,21.55999947,21.47999954,21.98999977,22.10000038,19.32999992,16.77000046,19.03000069,18.52000046,20.88999939,23.35000038,21.56999969,19.87999916,19.75,20.35000038
"New Caledonia","NCL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",18.37999916,18.35000038,18.28000069,18.37000084,18.5,18.63999939,18.37999916,18.10000038,17.78000069,17.51000023,17.23999977,16.88999939,16.56999969,16.30999947,15.92000008,15.59000015,15.26000023,14.78999996,13.97000027,14.02999973,14.18000031,14.27000046,14.38000011,14.59000015,14.75,14.92000008,15.10999966,15.31000042,15.44999981,16.52000046
"Niger","NER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.389999986,1.409999967,1.460000038,1.480000019,1.480000019,1.480000019,1.470000029,1.470000029,1.49000001,1.480000019,1.470000029,1.860000014,2.279999971,2.690000057,3.099999905,2.329999924,1.700000048,1.220000029,0.910000026,0.579999983,0.319999993,2.180000067,1.220000029,0.519999981,0.519999981,0.50999999,0.49000001,0.469999999,0.460000008,0.689999998
"Nigeria","NGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.710000038,3.75,3.809999943,3.829999924,3.829999924,3.829999924,3.829999924,3.829999924,3.849999905,3.829999924,3.819999933,3.849999905,3.839999914,3.809999943,3.769999981,3.690000057,3.619999886,3.589999914,3.75,3.769999981,3.769999981,3.74000001,3.700000048,4.559999943,4.309999943,7.059999943,8.390000343,8.449999809,8.529999733,9.010000229
"Nicaragua","NIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",7.340000153,7.409999847,7.539999962,7.579999924,7.570000172,7.570000172,7.559999943,7.559999943,7.610000134,7.579999924,7.550000191,7.599999905,7.599999905,6.409999847,5.369999886,5.309999943,4.889999866,6.199999809,8.159999847,7.829999924,6.449999809,5.210000038,5.28000021,4.519999981,4.699999809,3.900000095,3.299999952,5.199999809,5.139999866,5.820000172
"Netherlands","NLD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",7.28000021,5.559999943,6.289999962,7.159999847,7.159999847,6.420000076,5.510000229,4.389999866,3.619999886,2.730000019,2.119999886,2.549999952,3.589999914,4.650000095,5.869999886,5,4.150000095,3.650000095,4.349999905,4.989999771,4.980000019,5.820000172,7.239999771,7.420000076,6.869999886,6.010000229,4.840000153,3.829999924,3.380000114,4.090000153
"Norway","NOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.409999847,5.909999847,5.96999979,5.349999905,6.309999943,5.039999962,4.690000057,3.74000001,3.25,3.460000038,3.74000001,4.019999981,4.21999979,4.260000229,4.380000114,3.400000095,2.49000001,2.549999952,3.099999905,3.519999981,3.220000029,3.119999886,3.420000076,3.480000019,4.300000191,4.679999828,4.159999847,3.799999952,3.690000057,4.619999886
"Nepal","NPL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",1.75,1.779999971,1.820000052,1.840000033,1.840000033,1.840000033,1.830000043,1.830000043,1.850000024,1.799999952,1.75,1.730000019,1.690000057,1.629999995,1.559999943,1.470000029,1.379999995,1.330000043,1.639999986,1.879999995,2.109999895,2.359999895,2.630000114,2.849999905,3.099999905,3.049999952,2.970000029,2.900000095,2.849999905,4.440000057
"Nauru","NRU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"New Zealand","NZL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",10.60999966,10.67000008,9.800000191,8.350000381,6.460000038,6.289999962,6.860000134,7.71999979,7.019999981,6.130000114,5.429999828,5.28000021,4.75,4.010000229,3.809999943,3.859999895,3.660000086,4.170000076,6.119999886,6.559999943,6.489999771,6.929999828,5.769999981,5.369999886,5.349999905,5.079999924,4.699999809,4.300000191,4.070000172,4.550000191
"OECD members","OED","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",6.804066813,7.284175517,7.753776492,7.836870678,7.607521676,7.552063023,7.252175919,7.21613234,7.174454167,6.78177574,6.630142278,7.179158343,7.300263395,7.189289508,6.82906329,6.265564339,5.81423018,6.137934765,8.28288264,8.432077691,8.031316819,8.009543872,7.926308131,7.406949766,6.829190418,6.414893315,5.887135444,5.442283536,5.372104597,7.344228979
"Oman","OMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.190000057,3.160000086,3.119999886,3.160000086,3.210000038,3.25999999,3.329999924,3.390000105,3.420000076,3.49000001,3.549999952,3.589999914,3.630000114,3.710000038,3.799999952,3.940000057,4.079999924,4.139999866,3.839999914,3.710000038,3.640000105,3.519999981,3.420000076,3.369999886,3.319999933,3.269999981,2.49000001,1.799999952,1.840000033,4.96999979
"Other small states","OSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",11.56407348,12.13268569,12.81595456,13.20920118,13.59668652,13.79100042,13.97752684,13.71388883,13.54133158,13.20742107,13.19733143,12.97580227,13.17895192,12.7654836,12.27896849,11.43942225,10.75974534,10.32434198,11.01275732,11.15246533,10.62846804,10.34402323,10.48708587,10.23341858,10.15649243,10.15099751,9.755357661,9.363509642,9.168994449,10.46943328
"Pakistan","PAK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",0.589999974,0.600000024,0.620000005,0.629999995,0.629999995,0.629999995,0.629999995,0.629999995,0.639999986,0.629999995,0.629999995,0.639999986,0.639999986,0.629999995,0.610000014,0.579999983,0.400000006,0.419999987,0.540000021,0.649999976,0.800000012,1.700000048,2.950000048,1.830000043,3.569999933,3.779999971,3.940000057,4.079999924,3.980000019,4.650000095
"Panama","PAN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.630000114,3.680000067,3.75999999,3.789999962,3.789999962,3.789999962,3.779999971,3.779999971,3.809999943,3.789999962,3.779999971,3.809999943,3.809999943,3.769999981,3.710000038,3.609999895,3.519999981,3.480000019,3.680000067,3.710000038,2.309999943,2.390000105,2.299999952,2.720000029,3,3.319999933,3.900000095,3.890000105,4.739999771,10.22999954
"Peru","PER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.559999943,5.630000114,5.739999771,5.78000021,5.769999981,5.769999981,5.760000229,5.760000229,5.809999943,5.78000021,5.760000229,5.800000191,4.789999962,4.900000095,4.860000134,4.260000229,3.920000076,3.819999933,3.730000019,3.299999952,3.269999981,2.940000057,3.210000038,2.849999905,2.920000076,3.380000114,3.349999905,3.180000067,3.029999971,6.239999771
"Philippines","PHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.559999943,3.609999895,3.690000057,3.710000038,3.710000038,3.710000038,3.700000048,3.700000048,3.730000019,3.710000038,3.700000048,3.630000114,3.529999971,3.549999952,3.799999952,4.050000191,3.430000067,3.720000029,3.859999895,3.609999895,3.589999914,3.5,3.5,3.599999905,3.069999933,2.690000057,2.549999952,2.339999914,2.24000001,3.359999895
"Palau","PLW","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Papua New Guinea","PNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",2.779999971,2.819999933,2.900000095,2.920000076,2.920000076,2.920000076,2.910000086,2.910000086,2.940000057,2.920000076,2.809999943,2.75,2.660000086,2.539999962,2.410000086,2.25,2.109999895,2,2.059999943,2,2.619999886,2.630000114,2.630000114,2.589999914,2.559999943,2.529999971,2.470000029,2.410000086,2.369999886,2.74000001
"Poland","POL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",13.65999985,13.64999962,14.39000034,14.82999992,13.69999981,12.68000031,10.96000004,9.93999958,12.28999996,16.30999947,18.37000084,19.89999962,19.37000084,19.06999969,17.75,13.84000015,9.600000381,7.119999886,8.170000076,9.640000343,9.630000114,10.09000015,10.32999992,8.989999771,7.5,6.159999847,4.889999866,3.849999905,3.279999971,3.549999952
"Pre-demographic dividend","PRE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",5.033318445,5.086673926,5.151458325,5.122799489,5.068839108,5.044800914,4.999735777,4.978500324,5.04217254,5.0578863,5.070769806,5.143209634,5.190345503,5.136526907,5.085711531,4.969546845,4.825021913,4.733819205,4.912630554,5.320515805,5.221929147,5.151832561,5.035428752,5.150286955,5.12297399,5.589164709,5.864933942,5.822484741,5.796796538,6.20720426
"Puerto Rico","PRI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",16.18000031,16.93000031,16.90999985,14.60000038,13.93000031,13.64000034,13.80000019,13.46000004,11.81000042,10.07999992,11.39999962,11.93999958,11.77999973,10.31000042,11.35000038,11.01000023,10.93000031,11.47999954,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,12,11.80000019,10.80000019,9.199999809,8.300000191,11.17000008
""Korea"," Dem. People_s Rep.,PRK,Unemployment"," total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.82999992",,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"Portugal","PRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",3.920000076,3.99000001,5.300000191,6.710000038,7.059999943,7.300000191,6.570000172,4.650000095,4.579999924,3.809999943,3.829999924,4.5,6.130000114,6.320000172,7.579999924,7.650000095,7.960000038,7.550000191,9.430000305,10.77000046,12.68000031,15.52999973,16.18000031,13.89000034,12.43999958,11.06999969,8.869999886,6.989999771,6.460000038,7.199999809
"Paraguay","PRY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS",9.06000042,9.159999847,9.31000042,9.359999657,9.359999657,9.359999657,9.340000153,9.340000153,9.399999619,9.359999657,9.329999924,9.390000343,6.809999943,6.510000229,4.829999924,5.28000021,4.710000038,4.420000076,5.460000038,4.570000172,4.670000076,4.090000153,4.389999866,5.03000021,4.559999943,5.260000229,4.619999886,5.559999943,6.599999905,7.610000134
